,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3458,TOTO,Hold The Line: The Ultimate Toto Collection,2 Hearts,5o2qfmV8xdx8eDVXFrIvEL,0.506,0.547,0,-7.726,1,0.0289,0.139,0,0.0442,0.482,115.425,audio_features,5o2qfmV8xdx8eDVXFrIvEL,spotify:track:5o2qfmV8xdx8eDVXFrIvEL,https://api.spotify.com/v1/tracks/5o2qfmV8xdx8eDVXFrIvEL,https://api.spotify.com/v1/audio-analysis/5o2qfmV8xdx8eDVXFrIvEL,306933,4
3459,TOTO,Hold The Line: The Ultimate Toto Collection,Only You,67UkR58vQ2PeGWW9oBYETB,0.407,0.535,0,-8.098,1,0.0287,0.0196,0,0.229,0.241,154.369,audio_features,67UkR58vQ2PeGWW9oBYETB,spotify:track:67UkR58vQ2PeGWW9oBYETB,https://api.spotify.com/v1/tracks/67UkR58vQ2PeGWW9oBYETB,https://api.spotify.com/v1/audio-analysis/67UkR58vQ2PeGWW9oBYETB,266107,4
3460,TOTO,Hold The Line: The Ultimate Toto Collection,Kingdom of Desire,0cOBEbRaWArz3WRdM0jTGu,0.335,0.683,8,-7.676,1,0.0416,0.00786,5.81e-05,0.111,0.403,164.846,audio_features,0cOBEbRaWArz3WRdM0jTGu,spotify:track:0cOBEbRaWArz3WRdM0jTGu,https://api.spotify.com/v1/tracks/0cOBEbRaWArz3WRdM0jTGu,https://api.spotify.com/v1/audio-analysis/0cOBEbRaWArz3WRdM0jTGu,435453,4
3461,TOTO,Hold The Line: The Ultimate Toto Collection,The Turning Point,5OAuKAeWDHEw0C9bVSPg7v,0.64,0.835,1,-6.745,1,0.0338,0.0598,9.22e-05,0.288,0.844,119.87,audio_features,5OAuKAeWDHEw0C9bVSPg7v,spotify:track:5OAuKAeWDHEw0C9bVSPg7v,https://api.spotify.com/v1/tracks/5OAuKAeWDHEw0C9bVSPg7v,https://api.spotify.com/v1/audio-analysis/5OAuKAeWDHEw0C9bVSPg7v,325387,4
3462,TOTO,Hold The Line: The Ultimate Toto Collection,If You Belong to Me,3Pk1JYJaedKZJPPGxqI77z,0.673,0.558,4,-7.016,1,0.0247,0.0858,2.93e-05,0.045,0.291,98.887,audio_features,3Pk1JYJaedKZJPPGxqI77z,spotify:track:3Pk1JYJaedKZJPPGxqI77z,https://api.spotify.com/v1/tracks/3Pk1JYJaedKZJPPGxqI77z,https://api.spotify.com/v1/audio-analysis/3Pk1JYJaedKZJPPGxqI77z,303107,4
3463,TOTO,Hold The Line: The Ultimate Toto Collection,I Will Remember,6FgtMm8NPKYyoqGHdrAWxx,0.627,0.523,7,-9.014,0,0.0276,0.087,6.76e-05,0.102,0.481,98.295,audio_features,6FgtMm8NPKYyoqGHdrAWxx,spotify:track:6FgtMm8NPKYyoqGHdrAWxx,https://api.spotify.com/v1/tracks/6FgtMm8NPKYyoqGHdrAWxx,https://api.spotify.com/v1/audio-analysis/6FgtMm8NPKYyoqGHdrAWxx,365427,4
3464,TOTO,Hold The Line: The Ultimate Toto Collection,Caught In the Balance,1D7dApHna5LFuwTkvpqYmi,0.666,0.816,7,-5.721,1,0.0287,0.00245,0.0251,0.161,0.34,126.977,audio_features,1D7dApHna5LFuwTkvpqYmi,spotify:track:1D7dApHna5LFuwTkvpqYmi,https://api.spotify.com/v1/tracks/1D7dApHna5LFuwTkvpqYmi,https://api.spotify.com/v1/audio-analysis/1D7dApHna5LFuwTkvpqYmi,381507,4
3465,TOTO,Hold The Line: The Ultimate Toto Collection,Cruel,0FT9MXoSW84csq6QBbgwpD,0.6,0.836,5,-5.448,0,0.0469,0.0205,3.81e-06,0.372,0.62,95.074,audio_features,0FT9MXoSW84csq6QBbgwpD,spotify:track:0FT9MXoSW84csq6QBbgwpD,https://api.spotify.com/v1/tracks/0FT9MXoSW84csq6QBbgwpD,https://api.spotify.com/v1/audio-analysis/0FT9MXoSW84csq6QBbgwpD,357293,4
3466,TOTO,Hold The Line: The Ultimate Toto Collection,Melanie - Radio Edit,46usbv2enIDFEgQGIkAst2,0.59,0.622,5,-9.65,1,0.0388,0.157,0.000109,0.0773,0.804,93.167,audio_features,46usbv2enIDFEgQGIkAst2,spotify:track:46usbv2enIDFEgQGIkAst2,https://api.spotify.com/v1/tracks/46usbv2enIDFEgQGIkAst2,https://api.spotify.com/v1/audio-analysis/46usbv2enIDFEgQGIkAst2,241693,4
3467,The Manhattan Transfer,Mecca For Moderns,On The Boulevard,3deDkTOm59rQuZl5PveC3R,0.725,0.47,7,-14.748,1,0.0433,0.12,9.99e-05,0.0692,0.543,114.672,audio_features,3deDkTOm59rQuZl5PveC3R,spotify:track:3deDkTOm59rQuZl5PveC3R,https://api.spotify.com/v1/tracks/3deDkTOm59rQuZl5PveC3R,https://api.spotify.com/v1/audio-analysis/3deDkTOm59rQuZl5PveC3R,249427,4
3468,The Manhattan Transfer,Mecca For Moderns,Boy From New York City,789rrmLbXaEeyqMXmPTm7P,0.708,0.504,9,-12.752,1,0.0632,0.291,0.000678,0.072,0.652,152.216,audio_features,789rrmLbXaEeyqMXmPTm7P,spotify:track:789rrmLbXaEeyqMXmPTm7P,https://api.spotify.com/v1/tracks/789rrmLbXaEeyqMXmPTm7P,https://api.spotify.com/v1/audio-analysis/789rrmLbXaEeyqMXmPTm7P,221000,4
3469,The Manhattan Transfer,Mecca For Moderns,(Wanted) Dead Or Alive,2ccMmRVEPCj79cMdyMLq6O,0.773,0.55,0,-13.274,1,0.088,0.134,1.01e-06,0.198,0.788,122.108,audio_features,2ccMmRVEPCj79cMdyMLq6O,spotify:track:2ccMmRVEPCj79cMdyMLq6O,https://api.spotify.com/v1/tracks/2ccMmRVEPCj79cMdyMLq6O,https://api.spotify.com/v1/audio-analysis/2ccMmRVEPCj79cMdyMLq6O,205973,4
3470,The Manhattan Transfer,Mecca For Moderns,Spies In The Night,7s2F3xB2yUKBP8bUEIkGrq,0.675,0.49,4,-13.678,0,0.0482,0.204,0.000145,0.104,0.439,126.527,audio_features,7s2F3xB2yUKBP8bUEIkGrq,spotify:track:7s2F3xB2yUKBP8bUEIkGrq,https://api.spotify.com/v1/tracks/7s2F3xB2yUKBP8bUEIkGrq,https://api.spotify.com/v1/audio-analysis/7s2F3xB2yUKBP8bUEIkGrq,243733,4
3471,The Manhattan Transfer,Mecca For Moderns,Smile Again,4D6mYyZW7IAa4A1gjUsrBa,0.529,0.206,6,-15.525,0,0.0332,0.56,1.52e-05,0.202,0.118,120.291,audio_features,4D6mYyZW7IAa4A1gjUsrBa,spotify:track:4D6mYyZW7IAa4A1gjUsrBa,https://api.spotify.com/v1/tracks/4D6mYyZW7IAa4A1gjUsrBa,https://api.spotify.com/v1/audio-analysis/4D6mYyZW7IAa4A1gjUsrBa,273600,4
3472,The Manhattan Transfer,Mecca For Moderns,Until I Meet You (Corner Pocket),0sBEXvS8GQfNSnmBhH2dKU,0.668,0.257,5,-14.643,0,0.109,0.344,0,0.154,0.574,138.731,audio_features,0sBEXvS8GQfNSnmBhH2dKU,spotify:track:0sBEXvS8GQfNSnmBhH2dKU,https://api.spotify.com/v1/tracks/0sBEXvS8GQfNSnmBhH2dKU,https://api.spotify.com/v1/audio-analysis/0sBEXvS8GQfNSnmBhH2dKU,317867,4
3473,The Manhattan Transfer,Mecca For Moderns,(The Word Of) Confirmation,0MD8hE8kuujaEIFzRHFlIj,0.754,0.485,0,-12.352,1,0.091,0.291,0,0.0926,0.782,104.817,audio_features,0MD8hE8kuujaEIFzRHFlIj,spotify:track:0MD8hE8kuujaEIFzRHFlIj,https://api.spotify.com/v1/tracks/0MD8hE8kuujaEIFzRHFlIj,https://api.spotify.com/v1/audio-analysis/0MD8hE8kuujaEIFzRHFlIj,194667,4
3474,The Manhattan Transfer,Mecca For Moderns,Kafka,04jmkEGI9Clsa8fbCSuSl8,0.449,0.549,0,-12.113,1,0.0657,0.242,0.00238,0.0693,0.61,126.588,audio_features,04jmkEGI9Clsa8fbCSuSl8,spotify:track:04jmkEGI9Clsa8fbCSuSl8,https://api.spotify.com/v1/tracks/04jmkEGI9Clsa8fbCSuSl8,https://api.spotify.com/v1/audio-analysis/04jmkEGI9Clsa8fbCSuSl8,253400,4
3475,The Manhattan Transfer,Mecca For Moderns,A Nightingale Sang In Berkeley Square,3MXmMlDlhzsTcFeEj57DYB,0.287,0.0193,0,-20.559,1,0.0369,0.975,0,0.109,0.0477,168.98,audio_features,3MXmMlDlhzsTcFeEj57DYB,spotify:track:3MXmMlDlhzsTcFeEj57DYB,https://api.spotify.com/v1/tracks/3MXmMlDlhzsTcFeEj57DYB,https://api.spotify.com/v1/audio-analysis/3MXmMlDlhzsTcFeEj57DYB,227733,5
3476,Kansas,The Best Of Kansas,Carry on Wayward Son,1lhmgubpHo0AGAX7BCiO2a,0.493,0.702,7,-8.625,1,0.0343,0.00201,0.000558,0.467,0.78,127.195,audio_features,1lhmgubpHo0AGAX7BCiO2a,spotify:track:1lhmgubpHo0AGAX7BCiO2a,https://api.spotify.com/v1/tracks/1lhmgubpHo0AGAX7BCiO2a,https://api.spotify.com/v1/audio-analysis/1lhmgubpHo0AGAX7BCiO2a,321427,4
3477,Kansas,The Best Of Kansas,Point of Know Return,34qHZPPmi94AEJ3nU01bva,0.702,0.434,5,-9.866,1,0.0387,0.112,0.000462,0.191,0.699,135.934,audio_features,34qHZPPmi94AEJ3nU01bva,spotify:track:34qHZPPmi94AEJ3nU01bva,https://api.spotify.com/v1/tracks/34qHZPPmi94AEJ3nU01bva,https://api.spotify.com/v1/audio-analysis/34qHZPPmi94AEJ3nU01bva,191400,4
3478,Kansas,The Best Of Kansas,Fight Fire With Fire,5RC12RMHBqOtB1S6wmiw7L,0.54,0.789,7,-9.473,1,0.0409,0.0681,0,0.262,0.624,119.226,audio_features,5RC12RMHBqOtB1S6wmiw7L,spotify:track:5RC12RMHBqOtB1S6wmiw7L,https://api.spotify.com/v1/tracks/5RC12RMHBqOtB1S6wmiw7L,https://api.spotify.com/v1/audio-analysis/5RC12RMHBqOtB1S6wmiw7L,220333,4
3479,Kansas,The Best Of Kansas,Dust in the Wind,4E0lSJ6c5unoku9UIZoJSl,0.498,0.251,9,-13.734,0,0.0299,0.212,1.59e-05,0.107,0.419,93.546,audio_features,4E0lSJ6c5unoku9UIZoJSl,spotify:track:4E0lSJ6c5unoku9UIZoJSl,https://api.spotify.com/v1/tracks/4E0lSJ6c5unoku9UIZoJSl,https://api.spotify.com/v1/audio-analysis/4E0lSJ6c5unoku9UIZoJSl,205600,4
3480,Kansas,The Best Of Kansas,Song For America,62sbWGdOJVeDqqzLWs96sP,0.357,0.715,0,-10.275,1,0.0436,0.00233,0.0101,0.187,0.529,101.773,audio_features,62sbWGdOJVeDqqzLWs96sP,spotify:track:62sbWGdOJVeDqqzLWs96sP,https://api.spotify.com/v1/tracks/62sbWGdOJVeDqqzLWs96sP,https://api.spotify.com/v1/audio-analysis/62sbWGdOJVeDqqzLWs96sP,546600,4
3481,Kansas,The Best Of Kansas,Hold On,1TdOEH6r0TM77PVthZn65m,0.449,0.493,4,-10.828,0,0.0376,0.018,0,0.16,0.558,157.944,audio_features,1TdOEH6r0TM77PVthZn65m,spotify:track:1TdOEH6r0TM77PVthZn65m,https://api.spotify.com/v1/tracks/1TdOEH6r0TM77PVthZn65m,https://api.spotify.com/v1/audio-analysis/1TdOEH6r0TM77PVthZn65m,231173,3
3482,Kansas,The Best Of Kansas,No One Together,2GlBGDFgiJWyrkARnQZFva,0.537,0.596,5,-11.15,1,0.0422,0.0925,6.23e-05,0.0512,0.606,99.133,audio_features,2GlBGDFgiJWyrkARnQZFva,spotify:track:2GlBGDFgiJWyrkARnQZFva,https://api.spotify.com/v1/tracks/2GlBGDFgiJWyrkARnQZFva,https://api.spotify.com/v1/audio-analysis/2GlBGDFgiJWyrkARnQZFva,417400,4
3483,Kansas,The Best Of Kansas,Play The Game Tonight,0gUDchNtzVseoWpTHbU3aQ,0.663,0.499,2,-12.48,0,0.0321,0.0152,2.74e-06,0.0943,0.217,118.134,audio_features,0gUDchNtzVseoWpTHbU3aQ,spotify:track:0gUDchNtzVseoWpTHbU3aQ,https://api.spotify.com/v1/tracks/0gUDchNtzVseoWpTHbU3aQ,https://api.spotify.com/v1/audio-analysis/0gUDchNtzVseoWpTHbU3aQ,206773,4
3484,Kansas,The Best Of Kansas,The Wall,1qpW1CN4cQ6k8n32ZDlZEK,0.164,0.509,11,-10.511,1,0.0314,0.0441,2.51e-05,0.164,0.255,172.015,audio_features,1qpW1CN4cQ6k8n32ZDlZEK,spotify:track:1qpW1CN4cQ6k8n32ZDlZEK,https://api.spotify.com/v1/tracks/1qpW1CN4cQ6k8n32ZDlZEK,https://api.spotify.com/v1/audio-analysis/1qpW1CN4cQ6k8n32ZDlZEK,286667,4
3485,Kansas,The Best Of Kansas,The Pinnacle,4KFUAjUEAOgPnDM0eIQMe2,0.267,0.522,2,-13.035,0,0.0422,0.0175,5.73e-05,0.495,0.428,154.814,audio_features,4KFUAjUEAOgPnDM0eIQMe2,spotify:track:4KFUAjUEAOgPnDM0eIQMe2,https://api.spotify.com/v1/tracks/4KFUAjUEAOgPnDM0eIQMe2,https://api.spotify.com/v1/audio-analysis/4KFUAjUEAOgPnDM0eIQMe2,575307,4
3486,Kansas,The Best Of Kansas,The Devil Game,47LZ64UFirmc2iWN6rjk9D,0.411,0.843,2,-8.746,1,0.0935,0.00793,0.000177,0.34,0.633,97.099,audio_features,47LZ64UFirmc2iWN6rjk9D,spotify:track:47LZ64UFirmc2iWN6rjk9D,https://api.spotify.com/v1/tracks/47LZ64UFirmc2iWN6rjk9D,https://api.spotify.com/v1/audio-analysis/47LZ64UFirmc2iWN6rjk9D,303800,3
3487,Kansas,The Best Of Kansas,Closet Chronicles,23j7JKVpw3NJZtYVCgPOWW,0.362,0.645,5,-10.292,1,0.089,0.191,5.92e-05,0.342,0.502,95.509,audio_features,23j7JKVpw3NJZtYVCgPOWW,spotify:track:23j7JKVpw3NJZtYVCgPOWW,https://api.spotify.com/v1/tracks/23j7JKVpw3NJZtYVCgPOWW,https://api.spotify.com/v1/audio-analysis/23j7JKVpw3NJZtYVCgPOWW,414667,4
3488,Foo Fighters,The Colour And The Shape,Doll,2KvhVhBR7MIMZUQNRBiY2k,0.491,0.263,7,-11.793,1,0.0305,0.52,0.182,0.257,0.195,119.231,audio_features,2KvhVhBR7MIMZUQNRBiY2k,spotify:track:2KvhVhBR7MIMZUQNRBiY2k,https://api.spotify.com/v1/tracks/2KvhVhBR7MIMZUQNRBiY2k,https://api.spotify.com/v1/audio-analysis/2KvhVhBR7MIMZUQNRBiY2k,83800,3
3489,Foo Fighters,The Colour And The Shape,Monkey Wrench,44wXefe8WB9Fd6xwtmAwbR,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,audio_features,44wXefe8WB9Fd6xwtmAwbR,spotify:track:44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/tracks/44wXefe8WB9Fd6xwtmAwbR,https://api.spotify.com/v1/audio-analysis/44wXefe8WB9Fd6xwtmAwbR,231480,4
3490,Foo Fighters,The Colour And The Shape,"Hey, Johnny Park!",0M5xRyxGpFFDfzN2x0wdpH,0.473,0.741,2,-5.299,1,0.0305,7.64e-05,0.00114,0.565,0.487,84.974,audio_features,0M5xRyxGpFFDfzN2x0wdpH,spotify:track:0M5xRyxGpFFDfzN2x0wdpH,https://api.spotify.com/v1/tracks/0M5xRyxGpFFDfzN2x0wdpH,https://api.spotify.com/v1/audio-analysis/0M5xRyxGpFFDfzN2x0wdpH,248267,4
3491,Foo Fighters,The Colour And The Shape,My Poor Brain,3yIUusX4NApzRSAkxZFrJg,0.556,0.91,6,-3.92,0,0.0387,0.00015,0.356,0.0984,0.578,126.252,audio_features,3yIUusX4NApzRSAkxZFrJg,spotify:track:3yIUusX4NApzRSAkxZFrJg,https://api.spotify.com/v1/tracks/3yIUusX4NApzRSAkxZFrJg,https://api.spotify.com/v1/audio-analysis/3yIUusX4NApzRSAkxZFrJg,213560,4
3492,Foo Fighters,The Colour And The Shape,Wind Up,56ucsSaTrjiQaokbbDASOR,0.441,0.981,6,-3.545,0,0.0714,4.39e-05,0.000438,0.316,0.389,128.234,audio_features,56ucsSaTrjiQaokbbDASOR,spotify:track:56ucsSaTrjiQaokbbDASOR,https://api.spotify.com/v1/tracks/56ucsSaTrjiQaokbbDASOR,https://api.spotify.com/v1/audio-analysis/56ucsSaTrjiQaokbbDASOR,150653,4
3493,Foo Fighters,The Colour And The Shape,Up In Arms,05TcC5ZN9rp8Glx8A9C2Nd,0.262,0.885,0,-5.288,1,0.0831,0.000359,0.00426,0.254,0.178,166.645,audio_features,05TcC5ZN9rp8Glx8A9C2Nd,spotify:track:05TcC5ZN9rp8Glx8A9C2Nd,https://api.spotify.com/v1/tracks/05TcC5ZN9rp8Glx8A9C2Nd,https://api.spotify.com/v1/audio-analysis/05TcC5ZN9rp8Glx8A9C2Nd,135573,4
3494,Foo Fighters,The Colour And The Shape,My Hero,4dVbhS6OiYvFikshyaQaCN,0.398,0.927,9,-4.212,1,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,audio_features,4dVbhS6OiYvFikshyaQaCN,spotify:track:4dVbhS6OiYvFikshyaQaCN,https://api.spotify.com/v1/tracks/4dVbhS6OiYvFikshyaQaCN,https://api.spotify.com/v1/audio-analysis/4dVbhS6OiYvFikshyaQaCN,260027,4
3495,Foo Fighters,The Colour And The Shape,See You,48PrL49eJ5P15yTxjK0oW6,0.308,0.873,2,-6.47,1,0.067,0.0053,2.06e-05,0.107,0.62,170.42,audio_features,48PrL49eJ5P15yTxjK0oW6,spotify:track:48PrL49eJ5P15yTxjK0oW6,https://api.spotify.com/v1/tracks/48PrL49eJ5P15yTxjK0oW6,https://api.spotify.com/v1/audio-analysis/48PrL49eJ5P15yTxjK0oW6,146653,4
3496,Foo Fighters,The Colour And The Shape,Enough Space,4JWRyetq4ALHAXm9ByOOEg,0.462,0.967,7,-4.665,1,0.0553,3.95e-05,0.726,0.377,0.61,144.098,audio_features,4JWRyetq4ALHAXm9ByOOEg,spotify:track:4JWRyetq4ALHAXm9ByOOEg,https://api.spotify.com/v1/tracks/4JWRyetq4ALHAXm9ByOOEg,https://api.spotify.com/v1/audio-analysis/4JWRyetq4ALHAXm9ByOOEg,156293,3
3497,Foo Fighters,The Colour And The Shape,February Stars,2ceA7CWWx6yIHdzppN8nLF,0.267,0.316,2,-8.272,1,0.0372,0.00825,0.151,0.126,0.227,76.066,audio_features,2ceA7CWWx6yIHdzppN8nLF,spotify:track:2ceA7CWWx6yIHdzppN8nLF,https://api.spotify.com/v1/tracks/2ceA7CWWx6yIHdzppN8nLF,https://api.spotify.com/v1/audio-analysis/2ceA7CWWx6yIHdzppN8nLF,289347,4
3498,Foo Fighters,The Colour And The Shape,Everlong,5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4
3499,Foo Fighters,The Colour And The Shape,Walking After You,7pS2OVdIWviLpz5GOtJLzz,0.325,0.571,4,-10.701,1,0.0259,0.74,0.557,0.0802,0.352,108.651,audio_features,7pS2OVdIWviLpz5GOtJLzz,spotify:track:7pS2OVdIWviLpz5GOtJLzz,https://api.spotify.com/v1/tracks/7pS2OVdIWviLpz5GOtJLzz,https://api.spotify.com/v1/audio-analysis/7pS2OVdIWviLpz5GOtJLzz,303813,4
3500,Foo Fighters,The Colour And The Shape,New Way Home,44yHNmayqe7dI9fHjAYPCl,0.324,0.835,2,-6.537,1,0.0501,0.000965,0.118,0.071,0.472,139.256,audio_features,44yHNmayqe7dI9fHjAYPCl,spotify:track:44yHNmayqe7dI9fHjAYPCl,https://api.spotify.com/v1/tracks/44yHNmayqe7dI9fHjAYPCl,https://api.spotify.com/v1/audio-analysis/44yHNmayqe7dI9fHjAYPCl,340200,3
3501,Foo Fighters,The Colour And The Shape,The Colour And The Shape,4ZnD7qmpP3NWA1ctUzeUIw,0.263,0.99,6,-4.179,0,0.142,8.35e-06,0.8,0.384,0.154,158.281,audio_features,4ZnD7qmpP3NWA1ctUzeUIw,spotify:track:4ZnD7qmpP3NWA1ctUzeUIw,https://api.spotify.com/v1/tracks/4ZnD7qmpP3NWA1ctUzeUIw,https://api.spotify.com/v1/audio-analysis/4ZnD7qmpP3NWA1ctUzeUIw,204027,4
3502,Tenacious D,Tenacious D,Kielbasa,0CoPoNohPHCjvggWHlxgk5,0.506,0.666,0,-6.769,1,0.07,0.126,0.000257,0.0863,0.595,100.846,audio_features,0CoPoNohPHCjvggWHlxgk5,spotify:track:0CoPoNohPHCjvggWHlxgk5,https://api.spotify.com/v1/tracks/0CoPoNohPHCjvggWHlxgk5,https://api.spotify.com/v1/audio-analysis/0CoPoNohPHCjvggWHlxgk5,179800,4
3503,Tenacious D,Tenacious D,One Note Song,4sSvSrnIyXowigoBFVzCCE,0.717,0.29,2,-14.268,1,0.89,0.642,0,0.165,0.118,96.09,audio_features,4sSvSrnIyXowigoBFVzCCE,spotify:track:4sSvSrnIyXowigoBFVzCCE,https://api.spotify.com/v1/tracks/4sSvSrnIyXowigoBFVzCCE,https://api.spotify.com/v1/audio-analysis/4sSvSrnIyXowigoBFVzCCE,83493,3
3504,Tenacious D,Tenacious D,Tribute,6crBy2sODw2HS53xquM6us,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,audio_features,6crBy2sODw2HS53xquM6us,spotify:track:6crBy2sODw2HS53xquM6us,https://api.spotify.com/v1/tracks/6crBy2sODw2HS53xquM6us,https://api.spotify.com/v1/audio-analysis/6crBy2sODw2HS53xquM6us,248053,4
3505,Tenacious D,Tenacious D,Wonderboy,3XPQevBxsl15mKHVsV9nrR,0.39,0.914,2,-4.143,1,0.0759,0.0574,5.18e-05,0.108,0.344,104.259,audio_features,3XPQevBxsl15mKHVsV9nrR,spotify:track:3XPQevBxsl15mKHVsV9nrR,https://api.spotify.com/v1/tracks/3XPQevBxsl15mKHVsV9nrR,https://api.spotify.com/v1/audio-analysis/3XPQevBxsl15mKHVsV9nrR,246867,4
3506,Tenacious D,Tenacious D,Hard Fucking,470TclotCqS6rBcTUyGLB5,0.78,0.266,3,-17.777,1,0.954,0.803,0,0.174,0.883,74.27,audio_features,470TclotCqS6rBcTUyGLB5,spotify:track:470TclotCqS6rBcTUyGLB5,https://api.spotify.com/v1/tracks/470TclotCqS6rBcTUyGLB5,https://api.spotify.com/v1/audio-analysis/470TclotCqS6rBcTUyGLB5,35587,3
3507,Tenacious D,Tenacious D,Fuck Her Gently,3USOTQdPtZlgVurwaqsdI5,0.521,0.297,2,-7.022,1,0.0351,0.732,0,0.273,0.517,118.681,audio_features,3USOTQdPtZlgVurwaqsdI5,spotify:track:3USOTQdPtZlgVurwaqsdI5,https://api.spotify.com/v1/tracks/3USOTQdPtZlgVurwaqsdI5,https://api.spotify.com/v1/audio-analysis/3USOTQdPtZlgVurwaqsdI5,123667,4
3508,Tenacious D,Tenacious D,Explosivo,1DzHhGRaNDPfV2jJy2XyjJ,0.388,0.945,5,-6.438,0,0.432,0.427,0.000142,0.262,0.236,94.029,audio_features,1DzHhGRaNDPfV2jJy2XyjJ,spotify:track:1DzHhGRaNDPfV2jJy2XyjJ,https://api.spotify.com/v1/tracks/1DzHhGRaNDPfV2jJy2XyjJ,https://api.spotify.com/v1/audio-analysis/1DzHhGRaNDPfV2jJy2XyjJ,115000,4
3509,Tenacious D,Tenacious D,Dio,2zG2E6xxFdCRseX5fi3Hmr,0.376,0.822,7,-6.216,1,0.0803,0.0943,0,0.103,0.345,91.925,audio_features,2zG2E6xxFdCRseX5fi3Hmr,spotify:track:2zG2E6xxFdCRseX5fi3Hmr,https://api.spotify.com/v1/tracks/2zG2E6xxFdCRseX5fi3Hmr,https://api.spotify.com/v1/audio-analysis/2zG2E6xxFdCRseX5fi3Hmr,101533,4
3510,Tenacious D,Tenacious D,Inward Singing,2m8II1x7132qcFWvoJo24S,0.708,0.33,1,-15.167,1,0.933,0.701,0,0.259,0.273,129.698,audio_features,2m8II1x7132qcFWvoJo24S,spotify:track:2m8II1x7132qcFWvoJo24S,https://api.spotify.com/v1/tracks/2m8II1x7132qcFWvoJo24S,https://api.spotify.com/v1/audio-analysis/2m8II1x7132qcFWvoJo24S,133027,3
3511,Tenacious D,Tenacious D,Kyle Quit the Band,5qyJ5rKvb8TbNDNbuctVSg,0.416,0.633,4,-7.479,1,0.11,0.0654,2.66e-06,0.18,0.735,104.211,audio_features,5qyJ5rKvb8TbNDNbuctVSg,spotify:track:5qyJ5rKvb8TbNDNbuctVSg,https://api.spotify.com/v1/tracks/5qyJ5rKvb8TbNDNbuctVSg,https://api.spotify.com/v1/audio-analysis/5qyJ5rKvb8TbNDNbuctVSg,89720,4
3512,Tenacious D,Tenacious D,The Road,6DPCSLA7hJlae1rsravTuY,0.386,0.907,7,-4.55,1,0.121,0.0356,0.00536,0.0752,0.61,137.927,audio_features,6DPCSLA7hJlae1rsravTuY,spotify:track:6DPCSLA7hJlae1rsravTuY,https://api.spotify.com/v1/tracks/6DPCSLA7hJlae1rsravTuY,https://api.spotify.com/v1/audio-analysis/6DPCSLA7hJlae1rsravTuY,138920,4
3513,Tenacious D,Tenacious D,Cock Pushups,64wvuHiBW8qTQAbg3BtYmW,0.713,0.149,10,-18.643,1,0.937,0.851,0,0.194,0.415,84.0,audio_features,64wvuHiBW8qTQAbg3BtYmW,spotify:track:64wvuHiBW8qTQAbg3BtYmW,https://api.spotify.com/v1/tracks/64wvuHiBW8qTQAbg3BtYmW,https://api.spotify.com/v1/audio-analysis/64wvuHiBW8qTQAbg3BtYmW,48200,4
3514,Tenacious D,Tenacious D,Lee,4soFbcEueIBvyECy6AD6hD,0.462,0.867,5,-4.477,1,0.135,0.00117,0.00255,0.106,0.287,91.514,audio_features,4soFbcEueIBvyECy6AD6hD,spotify:track:4soFbcEueIBvyECy6AD6hD,https://api.spotify.com/v1/tracks/4soFbcEueIBvyECy6AD6hD,https://api.spotify.com/v1/audio-analysis/4soFbcEueIBvyECy6AD6hD,62187,4
3515,Tenacious D,Tenacious D,Friendship Test,57TsCWABew96oigxZUFdim,0.662,0.0983,1,-18.944,1,0.865,0.331,0,0.109,0.306,143.255,audio_features,57TsCWABew96oigxZUFdim,spotify:track:57TsCWABew96oigxZUFdim,https://api.spotify.com/v1/tracks/57TsCWABew96oigxZUFdim,https://api.spotify.com/v1/audio-analysis/57TsCWABew96oigxZUFdim,90960,3
3516,Tenacious D,Tenacious D,Friendship,5nIVgOc9WZ3IOsZlxBC256,0.609,0.867,4,-4.677,1,0.0408,0.117,2.3e-05,0.149,0.383,125.739,audio_features,5nIVgOc9WZ3IOsZlxBC256,spotify:track:5nIVgOc9WZ3IOsZlxBC256,https://api.spotify.com/v1/tracks/5nIVgOc9WZ3IOsZlxBC256,https://api.spotify.com/v1/audio-analysis/5nIVgOc9WZ3IOsZlxBC256,119800,4
